address,price,list_fee,sold_date,sqm,rooms,elevator,patio,new_production,balcony,gardet,kungsholmen,norrmalm,ostermalm,sodermalm,vasastan,latitude,longitude
Torsplan 10,10495000,5379.0,2023-03-10,95.0,3.5,1,0,0,1,0,0,0,0,0,1,59.34574620000001,18.0334033
Sehlstedtsgatan 7,3890000,2150.0,2023-03-10,43.0,2.0,0,0,0,0,1,0,0,0,0,0,59.3427303,18.1117821
Luxgatan 25,4385000,5182.0,2023-03-10,62.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3234738,18.0048477
Flintbacken 18,6450000,4012.0,2023-03-10,77.5,3.0,1,0,0,1,0,0,0,0,1,0,59.3096855,18.0494057
Götgatan 101,3500000,1978.0,2023-03-10,38.0,1.5,1,0,0,0,0,0,0,0,1,0,59.30731340000001,18.0772245
Östermalmsgatan 16,20250000,7116.0,2023-03-10,139.0,5.0,0,0,0,1,0,0,0,1,0,0,59.34498659999999,18.0671598
Östermalmsgatan 49,4200000,2010.0,2023-03-10,31.0,1.0,0,0,0,0,0,0,0,1,0,0,59.3423046,18.0764006
Parkgatan 12 A,4250000,1615.0,2023-03-10,37.0,2.0,0,0,0,1,0,1,0,0,0,0,59.333529,18.0362517
Roslagsgatan 58B,5950000,3532.0,2023-03-10,57.0,2.0,0,0,0,1,0,0,0,0,0,1,59.3504777,18.0565036
Odengatan 71,7020000,4150.0,2023-03-09,70.0,3.0,1,0,0,1,0,0,0,0,0,1,59.34253169999999,18.0508537
Södermannagatan 21,4050000,1975.0,2023-03-09,35.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3127858,18.0810778
Essinge brogata 10,4500000,4181.0,2023-03-09,67.0,2.5,1,0,0,0,0,1,0,0,0,0,59.3251095,18.0066754
Fleminggatan 91,5900000,3115.0,2023-03-09,61.0,3.0,1,0,0,0,0,1,0,0,0,0,59.3346169,18.0303952
Wargentinsgatan 7,4150000,2291.0,2023-03-09,40.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3327824,18.0406854
Hornsgatan 141A,8330000,3838.0,2023-03-09,86.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3147379,18.0351113
Tulegatan 42,4650000,2487.0,2023-03-09,49.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3477457,18.0569602
Orvar Odds Väg 2,3150000,2215.0,2023-03-09,34.0,2.0,1,0,0,0,0,1,0,0,0,0,59.32977469999999,17.9997789
Sandelsgatan 40,4300000,2351.0,2023-03-09,43.0,2.0,1,0,0,1,1,0,0,0,0,0,59.34354270000001,18.093467
Gjörwellsgatan 15,4995000,4931.0,2023-03-09,76.9,3.0,1,0,0,1,0,1,0,0,0,0,59.3289377,18.0193511
Skeppargatan 83,4530000,2483.0,2023-03-09,42.0,2.0,1,0,0,1,1,0,0,0,0,0,59.3433098,18.0904708
Garvargatan 17,11630000,3665.0,2023-03-09,99.0,4.0,0,0,0,0,0,1,0,0,0,0,59.3278771,18.04146
Västmannagatan 71 D,5500000,2396.0,2023-03-09,47.0,2.0,0,0,0,1,0,0,0,0,0,1,59.3434697,18.0446341
Tomtebogatan 18,7325000,3816.0,2023-03-09,68.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3414642,18.0328755
Roslagsgatan 54,10725000,4814.0,2023-03-09,92.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3500197,18.056634
Riddargatan 36A,8650000,1643.0,2023-03-09,72.0,2.0,0,0,0,1,0,0,0,1,0,0,59.3329995,18.0826585
Ringvägen 8,13500000,5343.0,2023-03-09,152.0,5.0,0,0,0,0,0,0,0,0,1,0,59.3176943,18.0499836
Kampementsgatan 8,6900000,4472.0,2023-03-09,87.2,3.0,1,0,0,1,1,0,0,0,0,0,59.34538260000001,18.1025292
Essingestråket 32,2550000,1841.0,2023-03-09,32.0,1.5,0,1,0,0,0,1,0,0,0,0,59.3208951,17.9844525
Ångströmsgatan 9,9000000,4998.0,2023-03-09,92.0,4.0,1,0,0,1,0,1,0,0,0,0,59.33575750000001,18.0385743
Kammakargatan 50,5450000,5514.0,2023-03-09,69.0,3.0,1,0,0,0,0,0,0,0,0,1,59.3375204,18.0554492
Tjärhovsgatan 8A,4700000,1307.0,2023-03-09,48.0,2.0,0,0,0,1,0,0,0,0,1,0,59.3149243,18.0747833
Sankt Paulsgatan 9,10350000,7272.0,2023-03-09,128.5,5.0,1,0,0,1,0,0,0,0,1,0,59.3182549,18.069207
Västmannagatan 77,8215000,3195.0,2023-03-08,68.0,3.0,1,0,0,1,0,0,0,0,0,1,59.34439629999999,18.0447096
Norrtullsgatan 19,7950000,0.0,2023-03-08,60.0,2.0,0,0,0,1,0,0,0,0,0,1,59.3432834,18.0504343
Älvsborgsgatan 3,3495000,2698.0,2023-01-09,36.0,2.0,1,0,0,0,0,0,0,0,1,0,59.309163,18.0734252
Älvsborgsgatan 3A,11000000,5691.0,2023-01-09,106.0,4.0,1,0,0,1,0,0,0,0,1,0,59.30922769999999,18.0734467
John Ericssonsgatan 18,2815000,1013.0,2023-01-07,24.0,1.0,1,0,0,1,0,1,0,0,0,0,59.32949529999999,18.0382068
Torsgatan 70,3800000,2210.0,2023-01-06,31.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34460069999999,18.0351937
Frejgatan 33,8700000,4758.0,2023-01-06,98.0,4.0,1,0,0,1,0,0,0,0,0,1,59.3468848,18.0558523
Tjustgatan 3,3480000,2385.0,2023-01-06,37.0,1.5,1,0,0,1,0,0,0,0,1,0,59.31215160000001,18.0707427
Fatburstrappan 14,4650000,4256.0,2023-01-06,62.5,2.0,1,0,0,1,0,0,0,0,1,0,59.3152488,18.0700162
Rutger Fuchsgatan 2,3000000,1292.0,2023-01-05,30.0,1.0,1,0,0,0,0,0,0,0,1,0,59.30763339999999,18.0786855
Sankt Göransgatan 152,4270000,3154.0,2023-01-05,59.0,2.0,1,0,0,1,0,1,0,0,0,0,59.33802529999999,18.015274
Lindhagensgatan 104B,4400000,3355.0,2023-01-05,63.0,3.0,1,0,0,1,0,1,0,0,0,0,59.33579770000001,18.013157
Artillerigatan 75,4400000,1684.0,2023-01-05,37.0,1.0,1,0,0,0,0,0,0,1,0,0,59.34072320000001,18.0858904
Tullgårdsgatan 14,4660000,3230.0,2023-01-05,55.0,2.0,1,1,0,0,0,0,0,0,1,0,59.3059982,18.0867268
Frejgatan 46B,6720000,2474.0,2023-01-04,64.0,2.5,1,1,0,1,0,0,0,0,0,1,59.34421880000001,18.0444427
Slipgatan 5,3250000,1838.0,2023-01-03,35.0,1.0,1,0,0,1,0,0,0,0,1,0,59.31777619999999,18.0276797
Roslagsgatan 35A,3515000,1920.0,2023-01-03,39.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3484869,18.057186
Tjärhovsgatan 22,2070000,1810.0,2023-01-02,18.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3152705,18.0774699
Lidnersgatan 12B,3200000,3115.0,2023-01-02,39.5,2.0,1,0,0,0,0,1,0,0,0,0,59.33560769999999,17.9995853
Eriksbergsgatan 42,13900000,3547.0,2023-01-02,100.0,3.0,1,0,0,0,0,0,0,1,0,0,59.3418962,18.0659876
Torsplan 8,6350000,4260.0,2023-01-02,60.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3459448,18.0339937
Torsplan 10,13500000,5287.0,2023-01-01,93.0,4.0,1,0,0,1,0,0,0,0,0,1,59.34574620000001,18.0334033
Östermalmsgatan 32,6000000,3355.0,2022-12-30,53.0,2.0,1,0,0,0,0,0,0,1,0,0,59.343242,18.0710628
Drakenbergsgatan 8,6500000,3533.0,2022-12-30,85.0,3.0,1,0,0,1,0,0,0,0,1,0,59.31604050000001,18.0420206
Lindhagensterrassen 19,3350000,1843.0,2022-12-30,39.0,1.0,1,0,0,1,0,1,0,0,0,0,59.3350278,18.0155508
Döbelnsgatan 89,4400000,967.0,2022-12-29,39.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3460875,18.0559062
Lustgårdsgatan 14,3750000,2287.0,2022-12-29,46.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3367707,18.0128276
Katarina bangata 49,4700000,3124.0,2022-12-29,57.0,2.0,1,0,0,0,0,0,0,0,1,0,59.31022470000001,18.0853266
Tegelviksgatan 14,7800000,4101.0,2022-12-29,76.0,3.0,1,0,1,1,0,0,0,0,1,0,59.3115185,18.0984678
Krukmakargatan 61,5400000,2975.0,2022-12-28,49.0,2.0,0,0,0,1,0,0,0,0,1,0,59.3157911,18.0453225
Sonja Kovalevskys Gata 3,5350000,2800.0,2022-12-28,56.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3469013,18.034698
Idungatan 1B,4350000,2151.0,2022-12-28,44.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34817340000001,18.04811
Tulegatan 3,9600000,951.0,2022-12-28,95.0,4.0,1,0,0,1,0,0,0,0,0,1,59.3410337,18.0629319
Torsgatan 27,8500000,3703.0,2022-12-28,83.0,3.0,1,0,0,0,0,0,0,0,0,1,59.3383075,18.039857
Bjurholmsplan 23,3945000,3238.0,2022-12-27,45.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3098152,18.0810402
Birger Jarlsgatan 104A ,2745000,1524.0,2022-12-27,21.0,1.0,1,0,0,0,0,0,0,1,0,0,59.3479131,18.0619993
Jungfrugatan 19,3375000,1068.0,2022-12-26,35.0,1.5,1,0,0,0,0,0,0,1,0,0,59.33767709999999,18.0823663
Kapellgränd 4,21500000,8316.0,2022-12-26,209.0,5.0,1,0,0,1,0,0,0,0,1,0,59.3163675,18.0736041
Liljeholmsbron 8,3820000,2202.0,2022-12-23,42.0,1.0,1,0,0,1,0,0,0,0,1,0,59.3145577,18.0335673
Tegelviksgatan 22,8475000,5432.0,2022-12-23,92.0,4.0,1,0,0,1,0,0,0,0,1,0,59.3115678,18.098484
Norrbackagatan 23,6330000,3634.0,2022-12-23,78.5,3.0,1,0,0,1,0,0,0,0,0,1,59.3430221,18.0311722
Hagaesplanaden 80,3100000,2610.0,2022-12-23,34.5,2.0,1,0,1,0,0,0,0,0,0,1,59.3486554,18.0368854
Heleneborgsgatan 30A,2080000,996.0,2022-12-23,17.0,1.0,1,0,0,1,0,0,0,0,1,0,59.3195684,18.0371996
Thorildsvägen 4,3300000,2051.0,2022-12-23,37.5,1.5,0,0,0,0,0,1,0,0,0,0,59.33276839999999,18.0167202
Torsgatan 56,4625000,2075.0,2022-12-23,43.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34313779999999,18.0364817
Ehrensvärdsgatan 4,4170000,1605.0,2022-12-23,44.0,2.0,1,0,0,0,0,1,0,0,0,0,59.3284032,18.0344293
Fyrverkarbacken 30,3520000,1070.0,2022-12-23,39.5,2.0,1,0,0,0,0,1,0,0,0,0,59.326885,18.0191494
Frejgatan 5 - 3 / 3 tr,10500000,4580.0,2022-12-22,139.0,5.0,0,0,0,1,0,0,0,1,0,0,59.348226,18.0618042
Blecktornsstigen 9,7400000,4658.0,2022-12-22,75.0,3.0,0,0,0,0,0,0,0,0,1,0,59.3077079,18.0857204
Grubbenstorget 2,11500000,8934.0,2022-12-22,124.0,4.0,1,0,0,1,0,1,0,0,0,0,59.33469489999999,18.0424
Torkel Knutssonsgatan 35,5600000,2500.0,2022-12-22,61.0,2.5,1,0,0,0,0,0,0,0,1,0,59.3170814,18.0578631
Grubbensringen 19,8300000,6007.0,2022-12-22,87.5,3.0,1,0,0,0,0,1,0,0,0,0,59.334579,18.0412936
Sveavägen 134,3245000,1988.0,2022-12-21,35.0,1.0,1,0,0,1,0,0,0,0,0,1,59.3462289,18.0545552
Lindhagensterrassen 27,6700000,3088.0,2022-12-21,77.5,3.0,1,0,0,1,0,1,0,0,0,0,59.3348379,18.0159288
Sysslomansgatan 26,2495000,942.0,2022-12-21,24.0,1.0,1,0,0,0,0,1,0,0,0,0,59.33076810000001,18.0240446
Slipgatan 2,4960000,2383.0,2022-12-21,41.0,2.0,1,0,0,1,0,0,0,0,1,0,59.318157,18.0271398
Warfvinges väg 23,6125000,1894.0,2022-12-21,84.0,3.0,1,0,0,1,0,1,0,0,0,0,59.33710720000001,18.0128415
Ringvägen 60,3350000,2754.0,2022-12-21,42.0,1.5,1,0,0,0,0,0,0,0,1,0,59.3086521,18.0632041
Hagaesplanaden 74,5200000,4031.0,2022-12-21,55.0,3.0,1,0,1,1,0,0,0,0,0,1,59.3486365,18.0371827
Kronobergsgatan 21,7775000,2423.0,2022-12-21,78.0,3.0,0,0,0,0,0,1,0,0,0,0,59.3334741,18.0338152
Grubbensringen 19,12800000,9887.0,2022-12-21,144.5,5.0,1,0,0,1,0,1,0,0,0,0,59.334579,18.0412936
Torsgatan 42c,6350000,3049.0,2022-12-21,53.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3410278,18.0386375
Kommendörsgatan 8K,16020000,8234.0,2022-12-21,185.0,5.0,0,1,0,1,0,0,0,1,0,0,59.3388435,18.0777639
Kellgrensgatan 10,6700000,4981.0,2022-12-20,88.0,4.0,1,0,0,1,0,1,0,0,0,0,59.3364349,18.0148709
Chapmansgatan 5,3100000,1297.0,2022-12-20,31.0,1.0,1,0,0,0,0,1,0,0,0,0,59.3287892,18.0326817
Bondegatan 33,3350000,1299.0,2022-12-20,35.0,1.0,1,0,0,0,0,0,0,0,1,0,59.31366019999999,18.084273
Tulegatan 31A,13250000,5048.0,2022-12-20,106.0,4.0,1,0,0,1,0,0,0,0,0,1,59.3445135,18.0598524
Ernst Ahlgrens Väg 7,3600000,2416.0,2022-12-20,44.0,2.0,0,0,0,1,0,1,0,0,0,0,59.33038399999999,18.0046608
Tomtebogatan 12A,6300000,2781.0,2022-12-20,63.0,3.0,0,1,0,0,0,0,0,0,0,1,59.3416598,18.03462
Tavastgatan 28,3650000,1938.0,2022-12-20,36.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3196214,18.0596416
Igeldammsgatan 12,4460000,3000.0,2022-12-20,48.0,2.0,1,0,0,1,0,1,0,0,0,0,59.33628059999999,18.0255678
Karlavägen 20A,21000000,2035.0,2022-12-20,176.0,5.0,1,0,0,1,0,0,0,1,0,0,59.3425957,18.0682779
Hagaesplanaden 74,3850000,3184.0,2022-12-20,44.5,2.0,1,0,1,0,0,0,0,0,0,1,59.3486365,18.0371827
Sankt Eriksgatan 55A,3400000,1725.0,2022-12-20,35.0,1.0,1,0,0,0,0,1,0,0,0,0,59.3360071,18.0330267
Fridhemsgatan 60,6050000,2680.0,2022-12-20,65.0,2.0,1,0,0,1,0,1,0,0,0,0,59.33583549999999,18.0319142
Tjärhovsgatan 52,5400000,2195.0,2022-12-20,61.0,2.0,1,0,0,0,0,0,0,0,1,0,59.31599239999999,18.0844304
Hagaesplanaden 80,4100000,3422.0,2022-12-19,46.5,2.0,1,0,1,1,0,0,0,0,0,1,59.3486554,18.0368854
Varvsgatan 14,7900000,3131.0,2022-12-19,81.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3163364,18.0405474
Bjurholmsgatan 37,4100000,1988.0,2022-12-19,41.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3090522,18.0810146
Torsgatan 25,10400000,4063.0,2022-12-19,96.0,4.0,1,0,0,0,0,0,0,0,0,1,59.338162,18.040099
Tjärhovsgatan 19,7380000,1358.0,2022-12-19,72.0,3.0,1,0,0,1,0,0,0,0,1,0,59.31595830000001,18.0816973
Sankt Göransgatan 153,2250000,1176.0,2022-12-19,22.5,1.0,1,0,0,0,0,1,0,0,0,0,59.3380237,18.0144012
Västmannagatan 67A,2500000,605.0,2022-12-19,16.0,1.0,0,0,0,0,0,0,0,0,0,1,59.3434004,18.0453842
Vulcanusgatan 13,3800000,1861.0,2022-12-18,35.0,2.0,1,0,0,0,0,0,0,0,0,1,59.33885480000001,18.0371652
Riddargatan 21,8500000,3354.0,2022-12-18,70.0,2.0,1,0,0,1,0,0,0,1,0,0,59.33337049999999,18.0828801
Völundsgatan 1,11550000,6421.0,2022-12-17,113.0,3.0,1,1,0,1,0,0,0,0,0,1,59.3378007,18.0378713
Pipersgatan 20,3100000,2754.0,2022-12-17,27.0,1.0,1,0,0,0,0,1,0,0,0,0,59.3309355,18.0462118
Rålambshovsleden 44,12850000,6898.0,2022-12-17,136.0,6.0,1,0,0,1,0,1,0,0,0,0,59.3311082,18.0220497
Adolf Fredriks kyrkogata 3,14300000,6534.0,2022-12-17,129.0,5.0,1,0,0,1,0,0,1,0,0,0,59.33774999999999,18.062623
Katarina Bangata 79,3500000,273.0,2022-12-17,33.0,1.0,1,0,0,0,0,0,0,0,1,0,59.30820359999999,18.090823
Västmannagatan 3,15000000,2842.0,2022-12-17,133.0,5.0,1,0,0,1,0,0,1,0,0,0,59.33580430000001,18.053512
Palmbladsvägen 2,6400000,4791.0,2022-12-17,75.5,3.5,1,0,0,1,0,1,0,0,0,0,59.3285917,18.0062848
David Bagares gata 26A,7025000,2657.0,2022-12-17,71.0,3.5,1,1,0,0,0,0,0,0,1,0,59.3372608,18.0658359
Fleminggatan 28,11000000,4875.0,2022-12-16,117.0,3.0,1,0,0,1,0,1,0,0,0,0,59.3339935,18.0374474
Kungsholmsgatan 46,4400000,1845.0,2022-12-16,43.0,2.0,0,0,0,0,0,1,0,0,0,0,59.33226209999999,18.039893
Roslagsgatan 6,4300000,1491.0,2022-12-16,38.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34493510000001,18.0616629
Upplandsgatan 47,10375000,3551.0,2022-12-16,90.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3414498,18.0494342
Karlsviksgatan 7,6010000,3164.0,2022-12-16,63.0,3.0,1,0,0,1,0,1,0,0,0,0,59.33033719999999,18.0284307
Sankt Göransgatan 153,2200000,1282.0,2022-12-16,24.5,1.0,1,0,0,0,0,1,0,0,0,0,59.3380237,18.0144012
Lars Forssells gata 16,9600000,4649.0,2022-12-16,108.0,5.0,1,0,0,1,0,1,0,0,0,0,59.3379091,18.0055687
Igeldammsgatan 14,3350000,2291.0,2022-12-16,37.0,1.5,1,0,0,0,0,1,0,0,0,0,59.3364165,18.025412
Sonja Kovalevskys Gata 11,4900000,2750.0,2022-12-16,55.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34739889999999,18.0342315
Norrtullsgatan 63,3450000,1885.0,2022-12-16,36.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34894569999999,18.0446583
Bondegatan 80,3875000,3323.0,2022-12-16,50.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3134732,18.0910438
Skeppargatan 20B,11195000,3541.0,2022-12-16,85.0,3.0,0,0,0,0,0,0,0,1,0,0,59.33365180000001,18.0832967
Fleminggatan 45,7000000,2760.0,2022-12-16,72.0,2.0,1,0,0,1,0,1,0,0,0,0,59.33348429999999,18.0391106
Maria Prästgårdsgata 1A,3800000,2166.0,2022-12-16,41.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3165829,18.0673931
Sandåsgatan 4A - Eget gårdshus,10500000,1154.0,2022-12-16,75.0,3.0,0,0,0,0,0,0,0,0,0,1,59.3422941,18.0523185
Samaritgränd 3,3800000,2354.0,2022-12-16,43.0,1.5,1,0,0,0,0,0,0,0,1,0,59.3163972,18.0552042
Tegelviksgatan 26,6420000,4898.0,2022-12-15,81.0,3.0,1,0,0,1,0,0,0,0,1,0,59.3109699,18.0981136
Hagagatan 17 M,6175000,3205.0,2022-12-15,65.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3452948,18.0512959
Bjurholmsplan 23,2550000,1727.0,2022-12-15,24.0,1.0,1,0,0,0,0,0,0,0,1,0,59.3098152,18.0810402
Gävlegatan 26 6tr,4200000,2000.0,2022-12-15,40.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34700350000001,18.0339991
Skeppargatan 11,3960000,1866.0,2022-12-15,32.0,2.0,1,0,0,0,0,0,0,1,0,0,59.3330109,18.0819211
Tegelviksgatan 33,5350000,4299.0,2022-12-15,62.0,2.0,1,0,0,1,0,0,0,0,1,0,59.3121311,18.0991528
Ola Hanssonsgatan 3,2700000,1902.0,2022-12-15,28.0,1.0,0,0,0,1,0,1,0,0,0,0,59.3337118,18.000226
Ingemarsgatan 2,3950000,2387.0,2022-12-15,54.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3496417,18.0581713
Birger Jarlsgatan 103 B,4700000,2112.0,2022-12-15,41.6,2.0,1,0,0,0,0,0,0,0,0,1,59.348001,18.0600582
Grev Turegatan 71,14150000,6606.0,2022-12-15,126.0,6.0,1,0,0,1,0,0,0,1,0,0,59.34199339999999,18.0803565
Nina einhorns gata 8,7595000,4661.0,2022-12-15,84.0,4.0,1,0,0,1,0,0,0,0,0,1,59.34780159999999,18.035247
Lundagatan 36B,2600000,1374.0,2022-12-15,24.5,1.0,1,0,0,0,0,0,0,0,1,0,59.3189787,18.0462903
Hagaesplanaden 76,3475000,2234.0,2022-12-15,35.0,2.0,1,0,0,1,0,0,0,0,0,1,59.3485075,18.0371781
Kristinebergsvägen 1,3600000,2190.0,2022-12-15,41.0,1.5,0,0,0,0,0,1,0,0,0,0,59.3334839,18.0156874
Hornsgatan 107/Drakenbergsgatan 8,3150000,1372.0,2022-12-15,33.0,1.5,1,0,0,1,0,0,0,0,1,0,59.31604050000001,18.0420206
Torbjörn klockares gata 21,5400000,2347.0,2022-12-14,58.0,2.0,0,0,0,0,0,0,0,0,0,1,59.3452745,18.0355358
Frödingsvägen 7,3200000,1847.0,2022-12-14,34.0,1.5,0,0,0,0,0,1,0,0,0,0,59.3306431,18.0032502
Karlbergsvägen 57,8710000,2999.0,2022-12-14,74.0,3.5,1,0,0,1,0,0,0,0,0,1,59.3421603,18.0333433
Bergsgatan 27,5650000,3308.0,2022-12-14,65.0,3.0,1,0,0,0,0,1,0,0,0,0,59.3301078,18.0409287
Västmannagatan 99,12250000,3640.0,2022-12-14,105.0,4.0,1,0,0,1,0,0,0,0,0,1,59.3465771,18.0425372
Sysslomansgatan 24,2600000,1230.0,2022-12-14,24.0,1.0,1,0,0,1,0,1,0,0,0,0,59.3308815,18.0241341
Gävlegatan 36B,4370000,1911.0,2022-12-14,32.0,1.5,1,0,0,1,0,0,0,0,0,1,59.3481732,18.0326672
Västmannagatan 61 A,6200000,2353.0,2022-12-14,58.0,2.0,0,0,0,1,0,0,0,0,0,1,59.34225279999999,18.0461109
Lundagatan 40B,3400000,1782.0,2022-12-14,34.0,2.0,1,0,0,0,0,0,0,0,1,0,59.31875059999999,18.0453513
Bondegatan 24,3000000,1560.0,2022-12-14,27.0,1.0,1,0,0,0,0,0,0,0,1,0,59.312859,18.0796136
Fleminggatan 54,4600000,1175.0,2022-12-14,49.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3348513,18.0307284
Stigbergsgatan 35,7850000,2779.0,2022-12-14,70.0,2.5,1,0,0,0,0,0,0,0,1,0,59.31694979999999,18.0873214
Karlbergsvägen 27C,4250000,1629.0,2022-12-14,39.0,1.5,0,0,0,1,0,0,0,0,0,1,59.34218509999999,18.041769
Norra Agnegatan 36,5110000,1883.0,2022-12-14,44.0,2.0,1,0,0,1,0,1,0,0,0,0,59.3324327,18.0432679
Hagagatan 14,10850000,3504.0,2022-12-14,87.0,3.0,1,0,0,1,0,0,0,0,0,1,59.3451597,18.0521101
Norrbackagatan 25A,3695000,2398.0,2022-12-14,43.0,2.0,1,0,0,0,0,0,0,0,0,1,59.34309629999999,18.030757
Bohusgatan 29A,5830000,3592.0,2022-12-14,66.5,3.0,1,0,0,1,0,0,0,0,1,0,59.30707109999999,18.0814264
Blekingegatan 36,2850000,1177.0,2022-12-14,24.0,1.0,1,0,0,1,0,0,0,0,1,0,59.3103381,18.0742443
Tavastgatan 40,5320000,2897.0,2022-12-14,51.0,2.0,0,0,0,1,0,0,0,0,1,0,59.3195095,18.0578475
Anna Steckséns Gata 15,3900000,2526.0,2022-12-14,41.0,2.0,1,0,0,0,0,0,0,0,0,1,59.3484803,18.0342854
Västgötagränd 1A,5100000,5347.0,2022-12-13,75.5,3.0,1,0,0,0,0,0,0,0,1,0,59.3139755,18.0701224
Hagagatan 30,7900000,3773.0,2022-12-13,69.0,3.0,1,0,0,1,0,0,0,0,0,1,59.346618,18.0510201
Brännerigatan 5,4875000,2822.0,2022-12-13,50.0,2.0,1,0,0,1,0,0,0,0,1,0,59.31063330000001,18.0805225
Sibyllegatan 42,5550000,3245.0,2022-12-13,49.0,2.0,1,0,0,0,0,0,0,1,0,0,59.3402729,18.083663
Herkulesgatan 24,8200000,5159.0,2022-12-13,96.0,3.0,1,0,0,1,0,0,1,0,0,0,59.3300291,18.0636894
Kronobergsgatan 41,3710000,2614.0,2022-12-13,36.0,1.5,1,0,0,0,0,1,0,0,0,0,59.3356545,18.0349908
Kristinehovsgatan 5A,2520000,1903.0,2022-12-13,25.0,1.0,1,0,0,0,0,0,0,0,1,0,59.31829949999999,18.0421312
Karlsviksgatan 6,3400000,1866.0,2022-12-13,29.5,1.0,1,0,0,1,0,1,0,0,0,0,59.32952359999999,18.0283116
Polhemsgatan 11,6900000,4090.0,2022-12-13,67.0,3.0,1,0,0,1,0,1,0,0,0,0,59.32916679999999,18.0354858
Polhemsgatan 28,4350000,1087.0,2022-12-13,39.0,1.5,1,0,0,1,0,1,0,0,0,0,59.3303783,18.0367108
Hälsingegatan 61,5275000,2650.0,2022-12-13,53.0,2.0,1,0,0,1,0,0,0,0,0,1,59.34829649999999,18.0363521
Sankt Eriksgatan 90,4150000,1903.0,2022-12-13,41.0,1.5,1,0,0,0,0,0,0,0,0,1,59.34156549999999,18.0383728
Dalslandsgatan 7,3400000,1762.0,2022-12-13,37.5,2.0,0,0,0,0,0,0,0,0,1,0,59.30921349999999,18.0747648
Karlsviksgatan 7,4000000,2269.0,2022-12-13,42.0,2.0,1,1,0,0,0,1,0,0,0,0,59.33033719999999,18.0284307
Ringvägen 158,2425000,1100.0,2022-12-13,22.0,1.0,1,0,0,0,0,0,0,0,1,0,59.30987409999999,18.087118
Garvar Lundins Gränd 4,4450000,1581.0,2022-12-13,48.0,1.5,1,0,0,0,0,1,0,0,0,0,59.3272104,18.0438078
Drottninggatan 88F/Holländargatan 9A,6800000,3255.0,2022-12-13,57.0,2.0,1,0,0,1,0,0,1,0,0,0,59.3364602,18.0606008
Alströmergatan 32D,2400000,1427.0,2022-12-13,23.0,1.0,0,0,0,0,0,1,0,0,0,0,59.33722239999999,18.0260703
Lorensbergsgatan 5B,4110000,1976.0,2022-12-12,43.0,2.0,1,0,0,0,0,0,0,0,1,0,59.3192653,18.0334597
Alströmergatan 32 M,4310000,2499.0,2022-12-12,45.0,2.0,0,0,0,0,0,1,0,0,0,0,59.3371339,18.0267396
Norr Mälarstrand 84,7300000,3141.0,2022-12-12,67.0,3.0,1,0,0,0,0,1,0,0,0,0,59.32916239999999,18.0280981
Vikingagatan 11,13400000,1798.0,2022-12-12,121.0,4.5,1,0,0,1,0,0,0,0,0,1,59.34120249999999,18.0328633
Frödingsvägen 2,7700000,4228.0,2022-12-12,89.0,3.0,0,0,0,1,0,1,0,0,0,0,59.3312416,18.0031206
Alströmergatan 32S,4620000,2499.0,2022-12-12,45.0,2.0,0,0,0,0,0,1,0,0,0,0,59.3366422,18.026872
Atlasgatan 13,2950000,1200.0,2022-12-12,27.0,1.0,1,0,0,0,0,0,0,0,0,1,59.3382991,18.0375088
Fyrverkarbacken 23,2950000,2575.0,2022-12-12,43.0,2.0,1,0,0,0,0,1,0,0,0,0,59.326451,18.0211687
Bysistorget 6,3870000,1841.0,2022-12-12,43.5,2.0,1,0,0,0,0,0,0,0,1,0,59.3183867,18.0558599
Mosebacke torg 14B,3125000,1379.0,2022-12-12,25.0,1.0,0,0,0,0,0,0,0,0,1,0,59.3173049,18.0741774
